Order #,Sent Date,Modifier,Option Group Name,Parent Menu Selection,Order ID
77,2024-06-07 19:50:00,No Drink,Choose Your Drink,Mac and Cheese,7-77
78,2024-06-07 19:54:00,Regular,Noods,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Bacon,Choose Your Meats,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Jalapenos,Choose Your Toppings,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,7-78
78,2024-06-07 19:54:00,No Side,Choose Your Side,Mac and Cheese,7-78
78,2024-06-07 19:54:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,7-78
79,2024-06-07 19:57:00,Regular,Noods,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Pulled Pork,Choose Your Meats,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Jalapenos,Choose Your Toppings,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Tomatoes,Choose Your Toppings,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Parmesan,Choose Your Toppings,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,7-79
79,2024-06-07 19:57:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,7-79
79,2024-06-07 19:57:00,No Drink,Choose Your Drink,Mac and Cheese,7-79
80,2024-06-07 20:09:00,Regular,Noods,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Alfredo,Choose Your Cheese,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Broccoli,Choose Your Toppings,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Side,Choose Your Side,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Drink,Choose Your Drink,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Regular,Noods,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Onions,Choose Your Toppings,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Jalapenos,Choose Your Toppings,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,7-80
80,2024-06-07 20:09:00,Mushrooms,Choose Your Toppings,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Side,Choose Your Side,Mac and Cheese,7-80
80,2024-06-07 20:09:00,No Drink,Choose Your Drink,Mac and Cheese,7-80
81,2024-06-07 20:14:00,Regular,Noods,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Pulled Pork,Choose Your Meats,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Brisket,Choose Your Meats,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Parmesan,Choose Your Toppings,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,7-81
81,2024-06-07 20:14:00,BBQ,Choose Your Drizzles,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,7-81
81,2024-06-07 20:14:00,No Drink,Choose Your Drink,Mac and Cheese,7-81
81,2024-06-07 20:14:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,Bacon,Choose Your Meats,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,Ham,Choose Your Meats,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,Tomatoes,Choose Your Toppings,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,Parmesan,Choose Your Toppings,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,No Side,Choose Your Side,Grilled Cheese Sandwich,7-81
81,2024-06-07 20:14:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,7-81
82,2024-06-07 20:26:00,Regular,Noods,Mac and Cheese,7-82
82,2024-06-07 20:26:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-82
82,2024-06-07 20:26:00,No Meat,Choose Your Meats,Mac and Cheese,7-82
82,2024-06-07 20:26:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-82
82,2024-06-07 20:26:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-82
82,2024-06-07 20:26:00,No Side,Choose Your Side,Mac and Cheese,7-82
82,2024-06-07 20:26:00,No Drink,Choose Your Drink,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Regular,Noods,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Meat,Choose Your Meats,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Side,Choose Your Side,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drink,Choose Your Drink,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Regular,Noods,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Meat,Choose Your Meats,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Side,Choose Your Side,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drink,Choose Your Drink,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Regular,Noods,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Meat,Choose Your Meats,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Side,Choose Your Side,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drink,Choose Your Drink,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Regular,Noods,Mac and Cheese,7-82
82,2024-06-07 20:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Meat,Choose Your Meats,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Side,Choose Your Side,Mac and Cheese,7-82
82,2024-06-07 20:27:00,No Drink,Choose Your Drink,Mac and Cheese,7-82
84,2024-06-07 20:35:00,Regular,Noods,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Bacon,Choose Your Meats,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Ham,Choose Your Meats,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Broccoli,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Corn,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Onions,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Mushrooms,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Parmesan,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,7-84
84,2024-06-07 20:35:00,Ranch,Choose Your Drizzles,Mac and Cheese,7-84
84,2024-06-07 20:35:00,No Side,Choose Your Side,Mac and Cheese,7-84
84,2024-06-07 20:35:00,No Drink,Choose Your Drink,Mac and Cheese,7-84
85,2024-06-07 20:44:00,Regular,Noods,Mac and Cheese,7-85
85,2024-06-07 20:44:00,Alfredo,Choose Your Cheese,Mac and Cheese,7-85
85,2024-06-07 20:44:00,Bacon,Choose Your Meats,Mac and Cheese,7-85
85,2024-06-07 20:44:00,Bacon,Choose Your Meats,Mac and Cheese,7-85
85,2024-06-07 20:44:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-85
85,2024-06-07 20:44:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-85
85,2024-06-07 20:44:00,Cheesecake,Choose Your Side,Mac and Cheese,7-85
85,2024-06-07 20:44:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,7-85
86,2024-06-07 20:45:00,Regular,Noods,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Bacon,Choose Your Meats,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Broccoli,Choose Your Toppings,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Corn,Choose Your Toppings,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Parmesan,Choose Your Toppings,Mac and Cheese,7-86
86,2024-06-07 20:45:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,7-86
86,2024-06-07 20:45:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-86
86,2024-06-07 20:45:00,No Side,Choose Your Side,Mac and Cheese,7-86
86,2024-06-07 20:45:00,No Drink,Choose Your Drink,Mac and Cheese,7-86
87,2024-06-07 20:50:00,Regular,Noods,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Pulled Pork,Choose Your Meats,Mac and Cheese,7-87
87,2024-06-07 20:50:00,No Toppings,Choose Your Toppings,Mac and Cheese,7-87
87,2024-06-07 20:50:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Cheesecake,Choose Your Side,Mac and Cheese,7-87
87,2024-06-07 20:50:00,No Drink,Choose Your Drink,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Regular,Noods,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Cheddar,Choose Your Cheese,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Brisket,Choose Your Meats,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Broccoli,Choose Your Toppings,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Parmesan,Choose Your Toppings,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Buffalo,Choose Your Drizzles,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Ranch,Choose Your Drizzles,Mac and Cheese,7-87
87,2024-06-07 20:50:00,No Side,Choose Your Side,Mac and Cheese,7-87
87,2024-06-07 20:50:00,No Drink,Choose Your Drink,Mac and Cheese,7-87
87,2024-06-07 20:50:00,Unlimited Fountain Drinks,Choose Your Drink,Drinks,7-87
1,2024-06-08 11:03:00,Garlic Bread,Choose Your Side,Sides/Desserts,8-1
1,2024-06-08 11:03:00,Regular,Noods,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Brisket,Choose Your Meats,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-1
1,2024-06-08 11:03:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,8-1
1,2024-06-08 11:03:00,Dr. Pepper,Choose Your Drink,Mac and Cheese,8-1
3,2024-06-08 11:28:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Grilled Chicken,Choose Your Meats,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Ham,Choose Your Meats,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Parmesan,Choose Your Toppings,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Ranch,Choose Your Drizzles,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Hot Honey,Choose Your Drizzles,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,Side Mac,Choose Your Side,Grilled Cheese Sandwich,8-3
3,2024-06-08 11:28:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,8-3
5,2024-06-08 11:34:00,Regular,Noods,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Brisket,Choose Your Meats,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Corn,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-5
5,2024-06-08 11:34:00,No Side,Choose Your Side,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Regular,Noods,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-5
5,2024-06-08 11:34:00,No Meat,Choose Your Meats,Mac and Cheese,8-5
5,2024-06-08 11:34:00,No Toppings,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Ranch,Choose Your Drizzles,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Cheesecake,Choose Your Side,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Regular,Noods,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Brisket,Choose Your Meats,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-5
5,2024-06-08 11:34:00,No Side,Choose Your Side,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Regular,Noods,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Brisket,Choose Your Meats,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-5
5,2024-06-08 11:34:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-5
5,2024-06-08 11:34:00,No Side,Choose Your Side,Mac and Cheese,8-5
5,2024-06-08 11:34:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-5
6,2024-06-08 12:17:00,Regular,Noods,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-6
6,2024-06-08 12:17:00,No Meat,Choose Your Meats,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Corn,Choose Your Toppings,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Pesto,Choose Your Drizzles,Mac and Cheese,8-6
6,2024-06-08 12:17:00,Garlic Bread,Choose Your Side,Mac and Cheese,8-6
6,2024-06-08 12:17:00,No Drink,Choose Your Drink,Mac and Cheese,8-6
7,2024-06-08 12:26:00,Regular,Noods,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Brisket,Choose Your Meats,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Onions,Choose Your Toppings,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Parmesan,Choose Your Toppings,Mac and Cheese,8-7
7,2024-06-08 12:26:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-7
7,2024-06-08 12:26:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,8-7
7,2024-06-08 12:26:00,No Side,Choose Your Side,Mac and Cheese,8-7
7,2024-06-08 12:26:00,No Drink,Choose Your Drink,Mac and Cheese,8-7
8,2024-06-08 12:45:00,Regular,Noods,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Corn,Choose Your Toppings,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Onions,Choose Your Toppings,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Ranch,Choose Your Drizzles,Mac and Cheese,8-8
8,2024-06-08 12:45:00,No Side,Choose Your Side,Mac and Cheese,8-8
8,2024-06-08 12:45:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-8
9,2024-06-08 12:45:00,Regular,Noods,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Corn,Choose Your Toppings,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Onions,Choose Your Toppings,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,8-9
9,2024-06-08 12:45:00,No Side,Choose Your Side,Mac and Cheese,8-9
9,2024-06-08 12:45:00,No Drink,Choose Your Drink,Mac and Cheese,8-9
9,2024-06-08 12:45:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-9
10,2024-06-08 13:17:00,Regular,Noods,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-10
10,2024-06-08 13:17:00,No Meat,Choose Your Meats,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Broccoli,Choose Your Toppings,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Tomatoes,Choose Your Toppings,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Mushrooms,Choose Your Toppings,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Parmesan,Choose Your Toppings,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,8-10
10,2024-06-08 13:17:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-10
12,2024-06-08 13:47:00,Regular,Noods,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Pulled Pork,Choose Your Meats,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Brisket,Choose Your Meats,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Parmesan,Choose Your Toppings,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Ranch,Choose Your Drizzles,Mac and Cheese,8-12
12,2024-06-08 13:47:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,8-12
12,2024-06-08 13:47:00,No Side,Choose Your Side,Mac and Cheese,8-12
12,2024-06-08 13:47:00,No Drink,Choose Your Drink,Mac and Cheese,8-12
14,2024-06-08 13:47:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Alfredo Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Bacon,Choose Your Meats,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Bacon,Choose Your Meats,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Onions,Choose Your Toppings,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Tomatoes,Choose Your Toppings,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Cheesecake,Choose Your Side,Grilled Cheese Sandwich,8-14
14,2024-06-08 13:47:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,8-14
15,2024-06-08 13:47:00,Regular,Noods,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Brisket,Choose Your Meats,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Onions,Choose Your Toppings,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Mushrooms,Choose Your Toppings,Mac and Cheese,8-15
15,2024-06-08 13:47:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-15
15,2024-06-08 13:47:00,No Side,Choose Your Side,Mac and Cheese,8-15
15,2024-06-08 13:47:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-15
13,2024-06-08 13:48:00,Regular,Noods,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Brisket,Choose Your Meats,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Parmesan,Choose Your Toppings,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Buffalo,Choose Your Drizzles,Mac and Cheese,8-13
13,2024-06-08 13:48:00,No Side,Choose Your Side,Mac and Cheese,8-13
13,2024-06-08 13:48:00,Water,Choose Your Drink,Mac and Cheese,8-13
11,2024-06-08 14:01:00,Regular,Noods,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Onions,Choose Your Toppings,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Buffalo,Choose Your Drizzles,Mac and Cheese,8-11
11,2024-06-08 14:01:00,No Side,Choose Your Side,Mac and Cheese,8-11
11,2024-06-08 14:01:00,No Drink,Choose Your Drink,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Regular,Noods,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Brisket,Choose Your Meats,Mac and Cheese,8-11
11,2024-06-08 14:01:00,Jalapenos,Choose Your Toppings,Mac and Cheese,8-11
11,2024-06-08 14:01:00,BBQ,Choose Your Drizzles,Mac and Cheese,8-11
11,2024-06-08 14:01:00,No Side,Choose Your Side,Mac and Cheese,8-11
11,2024-06-08 14:01:00,No Drink,Choose Your Drink,Mac and Cheese,8-11
17,2024-06-08 14:18:00,Regular,Noods,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Bacon,Choose Your Meats,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Broccoli,Choose Your Toppings,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Pesto,Choose Your Drizzles,Mac and Cheese,8-17
17,2024-06-08 14:18:00,Garlic Bread,Choose Your Side,Mac and Cheese,8-17
17,2024-06-08 14:18:00,No Drink,Choose Your Drink,Mac and Cheese,8-17
19,2024-06-08 14:28:00,Regular,Noods,Mac and Cheese,8-19
19,2024-06-08 14:28:00,Alfredo,Choose Your Cheese,Mac and Cheese,8-19
19,2024-06-08 14:28:00,No Meat,Choose Your Meats,Mac and Cheese,8-19
19,2024-06-08 14:28:00,No Toppings,Choose Your Toppings,Mac and Cheese,8-19
19,2024-06-08 14:28:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,8-19
19,2024-06-08 14:28:00,Pesto,Choose Your Drizzles,Mac and Cheese,8-19
19,2024-06-08 14:28:00,No Side,Choose Your Side,Mac and Cheese,8-19
19,2024-06-08 14:28:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,8-19
21,2024-06-08 14:30:00,Regular,Noods,Mac and Cheese,8-21
21,2024-06-08 14:30:00,Cheddar,Choose Your Cheese,Mac and Cheese,8-21
21,2024-06-08 14:30:00,Bacon,Choose Your Meats,Mac and Cheese,8-21
21,2024-06-08 14:30:00,Parmesan,Choose Your Toppings,Mac and Cheese,8-21
21,2024-06-08 14:30:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,8-21
21,2024-06-08 14:30:00,Ranch,Choose Your Drizzles,Mac and Cheese,8-21
