Order #,Sent Date,Modifier,Option Group Name,Parent Menu Selection,Order ID
71,2024-08-12 18:32:00,No Drink,Choose Your Drink,Mac and Cheese,12-71
70,2024-08-12 18:32:00,Regular,Noods,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Buffalo,Choose Your Drizzles,Mac and Cheese,12-70
70,2024-08-12 18:32:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-70
70,2024-08-12 18:32:00,No Side,Choose Your Side,Mac and Cheese,12-70
70,2024-08-12 18:32:00,No Drink,Choose Your Drink,Mac and Cheese,12-70
73,2024-08-12 18:34:00,Regular,Noods,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Bacon,Choose Your Meats,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-73
73,2024-08-12 18:34:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-73
73,2024-08-12 18:34:00,No Side,Choose Your Side,Mac and Cheese,12-73
73,2024-08-12 18:34:00,No Drink,Choose Your Drink,Mac and Cheese,12-73
72,2024-08-12 18:37:00,Regular,Noods,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Cheddar,Mix Bases,MIX,12-72
74,2024-08-12 18:37:00,Regular,Noods,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Onions,Choose Your Toppings,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Jalapenos,Choose Your Toppings,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,12-74
74,2024-08-12 18:37:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-74
74,2024-08-12 18:37:00,No Side,Choose Your Side,Mac and Cheese,12-74
74,2024-08-12 18:37:00,No Drink,Choose Your Drink,Mac and Cheese,12-74
72,2024-08-12 18:37:00,Alfredo,Mix Bases,MIX,12-72
72,2024-08-12 18:37:00,MIX,Choose Your Cheese,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Corn,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,BBQ,Choose Your Drizzles,Mac and Cheese,12-72
72,2024-08-12 18:37:00,No Side,Choose Your Side,Mac and Cheese,12-72
72,2024-08-12 18:37:00,No Drink,Choose Your Drink,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Regular,Noods,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Cheddar,Mix Bases,MIX,12-72
72,2024-08-12 18:37:00,Pepper Jack,Mix Bases,MIX,12-72
72,2024-08-12 18:37:00,Alfredo,Mix Bases,MIX,12-72
72,2024-08-12 18:37:00,MIX,Choose Your Cheese,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Pulled Pork,Choose Your Meats,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Corn,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Onions,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-72
72,2024-08-12 18:37:00,BBQ,Choose Your Drizzles,Mac and Cheese,12-72
72,2024-08-12 18:37:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,12-72
72,2024-08-12 18:37:00,No Side,Choose Your Side,Mac and Cheese,12-72
72,2024-08-12 18:37:00,No Drink,Choose Your Drink,Mac and Cheese,12-72
76,2024-08-12 18:49:00,Regular,Noods,Mac and Cheese,12-76
76,2024-08-12 18:49:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-76
76,2024-08-12 18:49:00,Brisket,Choose Your Meats,Mac and Cheese,12-76
76,2024-08-12 18:49:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-76
76,2024-08-12 18:49:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-76
76,2024-08-12 18:49:00,No Side,Choose Your Side,Mac and Cheese,12-76
76,2024-08-12 18:49:00,No Drink,Choose Your Drink,Mac and Cheese,12-76
79,2024-08-12 19:07:00,Cheesy Garlic Bread,Choose Your Side,Sides/Desserts,12-79
81,2024-08-12 19:24:00,Regular,Noods,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Brisket,Choose Your Meats,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Corn,Choose Your Toppings,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Onions,Choose Your Toppings,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Jalapenos,Choose Your Toppings,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-81
81,2024-08-12 19:24:00,BBQ,Choose Your Drizzles,Mac and Cheese,12-81
81,2024-08-12 19:24:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-81
81,2024-08-12 19:24:00,No Side,Choose Your Side,Mac and Cheese,12-81
81,2024-08-12 19:24:00,No Drink,Choose Your Drink,Mac and Cheese,12-81
82,2024-08-12 19:45:00,Regular,Noods,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Alfredo,Choose Your Cheese,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Regular,Noods,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Brisket,Choose Your Meats,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Corn,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-82
82,2024-08-12 19:45:00,BBQ,Choose Your Drizzles,Mac and Cheese,12-82
82,2024-08-12 19:45:00,No Side,Choose Your Side,Mac and Cheese,12-82
82,2024-08-12 19:45:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,12-82
83,2024-08-12 19:56:00,Regular,Noods,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-83
83,2024-08-12 19:56:00,No Meat,Choose Your Meats,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Tomatoes,Choose Your Toppings,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,12-83
83,2024-08-12 19:56:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,12-83
83,2024-08-12 19:56:00,No Drink,Choose Your Drink,Mac and Cheese,12-83
84,2024-08-12 20:08:00,Regular,Noods,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Alfredo,Choose Your Cheese,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Broccoli,Choose Your Toppings,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-84
84,2024-08-12 20:08:00,BBQ,Choose Your Drizzles,Mac and Cheese,12-84
84,2024-08-12 20:08:00,No Side,Choose Your Side,Mac and Cheese,12-84
84,2024-08-12 20:08:00,No Drink,Choose Your Drink,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Regular,Noods,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Pulled Pork,Choose Your Meats,Mac and Cheese,12-84
84,2024-08-12 20:08:00,No Toppings,Choose Your Toppings,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Ranch,Choose Your Drizzles,Mac and Cheese,12-84
84,2024-08-12 20:08:00,Buffalo,Choose Your Drizzles,Mac and Cheese,12-84
84,2024-08-12 20:08:00,No Side,Choose Your Side,Mac and Cheese,12-84
84,2024-08-12 20:08:00,No Drink,Choose Your Drink,Mac and Cheese,12-84
86,2024-08-12 20:19:00,Regular,Noods,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Cheddar,Choose Your Cheese,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Brisket,Choose Your Meats,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Mushrooms,Choose Your Toppings,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Parmesan,Choose Your Toppings,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,12-86
86,2024-08-12 20:19:00,Water,Choose Your Drink,Mac and Cheese,12-86
3,2024-08-13 11:57:00,Regular,Noods,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,13-3
3,2024-08-13 11:57:00,No Meat,Choose Your Meats,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Corn,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Mushrooms,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Buffalo,Choose Your Drizzles,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Ranch,Choose Your Drizzles,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Garlic Bread,Choose Your Side,Mac and Cheese,13-3
3,2024-08-13 11:57:00,Sprite,Choose Your Drink,Mac and Cheese,13-3
2,2024-08-13 11:59:00,Regular,Noods,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Onions,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Jalapenos,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Pesto,Choose Your Drizzles,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Garlic Bread,Choose Your Side,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Diet Coke,Choose Your Drink,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Regular,Noods,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Brisket,Choose Your Meats,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Onions,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Jalapenos,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Tomatoes,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Buffalo,Choose Your Drizzles,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Ranch,Choose Your Drizzles,Mac and Cheese,13-2
2,2024-08-13 11:59:00,No Side,Choose Your Side,Mac and Cheese,13-2
2,2024-08-13 11:59:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,13-2
4,2024-08-13 12:04:00,Regular,Noods,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-4
4,2024-08-13 12:04:00,Buffalo,Choose Your Drizzles,Mac and Cheese,13-4
4,2024-08-13 12:04:00,No Side,Choose Your Side,Mac and Cheese,13-4
4,2024-08-13 12:04:00,No Drink,Choose Your Drink,Mac and Cheese,13-4
5,2024-08-13 12:09:00,Regular,Noods,Mac and Cheese,13-5
5,2024-08-13 12:09:00,Alfredo,Choose Your Cheese,Mac and Cheese,13-5
5,2024-08-13 12:09:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-5
5,2024-08-13 12:09:00,Tomatoes,Choose Your Toppings,Mac and Cheese,13-5
5,2024-08-13 12:09:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-5
5,2024-08-13 12:09:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-5
5,2024-08-13 12:09:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,13-5
5,2024-08-13 12:09:00,No Side,Choose Your Side,Mac and Cheese,13-5
5,2024-08-13 12:09:00,No Drink,Choose Your Drink,Mac and Cheese,13-5
6,2024-08-13 12:16:00,Regular,Noods,Mac and Cheese,13-6
6,2024-08-13 12:16:00,Alfredo,Choose Your Cheese,Mac and Cheese,13-6
6,2024-08-13 12:16:00,Ham,Choose Your Meats,Mac and Cheese,13-6
6,2024-08-13 12:16:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-6
6,2024-08-13 12:16:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-6
6,2024-08-13 12:16:00,Garlic Bread,Choose Your Side,Mac and Cheese,13-6
6,2024-08-13 12:16:00,No Drink,Choose Your Drink,Mac and Cheese,13-6
7,2024-08-13 12:20:00,Regular,Noods,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Alfredo,Choose Your Cheese,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Ranch,Choose Your Drizzles,Mac and Cheese,13-7
7,2024-08-13 12:20:00,Any Bag Of Chips,Choose Your Side,Mac and Cheese,13-7
7,2024-08-13 12:20:00,No Drink,Choose Your Drink,Mac and Cheese,13-7
8,2024-08-13 12:47:00,Regular,Noods,Mac and Cheese,13-8
8,2024-08-13 12:47:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-8
8,2024-08-13 12:47:00,Bacon,Choose Your Meats,Mac and Cheese,13-8
8,2024-08-13 12:47:00,Jalapenos,Choose Your Toppings,Mac and Cheese,13-8
8,2024-08-13 12:47:00,Buffalo,Choose Your Drizzles,Mac and Cheese,13-8
8,2024-08-13 12:47:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,13-8
8,2024-08-13 12:47:00,No Drink,Choose Your Drink,Mac and Cheese,13-8
9,2024-08-13 12:55:00,Regular,Noods,Mac and Cheese,13-9
9,2024-08-13 12:55:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-9
9,2024-08-13 12:55:00,Brisket,Choose Your Meats,Mac and Cheese,13-9
9,2024-08-13 12:55:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-9
9,2024-08-13 12:55:00,BBQ,Choose Your Drizzles,Mac and Cheese,13-9
9,2024-08-13 12:55:00,No Side,Choose Your Side,Mac and Cheese,13-9
9,2024-08-13 12:55:00,Coke,Choose Your Drink,Mac and Cheese,13-9
9,2024-08-13 12:55:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,Cheddar Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,Breadcrumbs,Choose Your Toppings,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,No Drizzle,Choose Your Drizzles,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,Cheesy Garlic Bread,Choose Your Side,Grilled Cheese Sandwich,13-9
9,2024-08-13 12:55:00,Coke,Choose Your Drink,Grilled Cheese Sandwich,13-9
10,2024-08-13 13:10:00,Regular,Noods,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Alfredo,Choose Your Cheese,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-10
10,2024-08-13 13:10:00,No Side,Choose Your Side,Mac and Cheese,13-10
10,2024-08-13 13:10:00,No Drink,Choose Your Drink,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Regular,Noods,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Cheddar,Mix Bases,MIX,13-10
10,2024-08-13 13:10:00,Alfredo,Mix Bases,MIX,13-10
10,2024-08-13 13:10:00,MIX,Choose Your Cheese,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Bacon,Choose Your Meats,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-10
10,2024-08-13 13:10:00,No Side,Choose Your Side,Mac and Cheese,13-10
10,2024-08-13 13:10:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,13-10
11,2024-08-13 13:38:00,Regular,Noods,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Bacon,Choose Your Meats,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Mushrooms,Choose Your Toppings,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-11
11,2024-08-13 13:38:00,No Side,Choose Your Side,Mac and Cheese,13-11
11,2024-08-13 13:38:00,Water,Choose Your Drink,Mac and Cheese,13-11
13,2024-08-13 13:40:00,Regular,Noods,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Brisket,Choose Your Meats,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Onions,Choose Your Toppings,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Tomatoes,Choose Your Toppings,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,13-13
13,2024-08-13 13:40:00,Ranch,Choose Your Drizzles,Mac and Cheese,13-13
13,2024-08-13 13:40:00,No Side,Choose Your Side,Mac and Cheese,13-13
13,2024-08-13 13:40:00,No Drink,Choose Your Drink,Mac and Cheese,13-13
14,2024-08-13 13:44:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,Cheddar Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,Pulled Pork,Choose Your Meats,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,No Toppings,Choose Your Toppings,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,BBQ,Choose Your Drizzles,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,No Side,Choose Your Side,Grilled Cheese Sandwich,13-14
14,2024-08-13 13:44:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,13-14
15,2024-08-13 13:51:00,Gluten-Free (ask store for safe toppings),Noods,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Onions,Choose Your Toppings,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Mushrooms,Choose Your Toppings,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Pesto,Choose Your Drizzles,Mac and Cheese,13-15
15,2024-08-13 13:51:00,No Side,Choose Your Side,Mac and Cheese,13-15
15,2024-08-13 13:51:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,13-15
16,2024-08-13 13:51:00,Regular,Noods,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Parmesan,Choose Your Toppings,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,13-16
16,2024-08-13 13:51:00,No Side,Choose Your Side,Mac and Cheese,13-16
16,2024-08-13 13:51:00,Water,Choose Your Drink,Mac and Cheese,13-16
17,2024-08-13 14:19:00,Regular,Noods,Mac and Cheese,13-17
17,2024-08-13 14:19:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,13-17
17,2024-08-13 14:19:00,Brisket,Choose Your Meats,Mac and Cheese,13-17
17,2024-08-13 14:19:00,Onions,Choose Your Toppings,Mac and Cheese,13-17
17,2024-08-13 14:19:00,Jalapenos,Choose Your Toppings,Mac and Cheese,13-17
17,2024-08-13 14:19:00,BBQ,Choose Your Drizzles,Mac and Cheese,13-17
17,2024-08-13 14:19:00,No Side,Choose Your Side,Mac and Cheese,13-17
17,2024-08-13 14:19:00,No Drink,Choose Your Drink,Mac and Cheese,13-17
18,2024-08-13 14:27:00,Regular,Noods,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Bacon,Choose Your Meats,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Onions,Choose Your Toppings,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Tomatoes,Choose Your Toppings,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,13-18
18,2024-08-13 14:27:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,13-18
18,2024-08-13 14:27:00,No Side,Choose Your Side,Mac and Cheese,13-18
18,2024-08-13 14:27:00,Powerade - Blue Mountain Berry Blast,Choose Your Drink,Mac and Cheese,13-18
18,2024-08-13 14:27:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,13-18
19,2024-08-13 14:58:00,Regular,Noods,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Cheddar,Mix Bases,MIX,13-19
19,2024-08-13 14:58:00,Pepper Jack,Mix Bases,MIX,13-19
19,2024-08-13 14:58:00,MIX,Choose Your Cheese,Mac and Cheese,13-19
19,2024-08-13 14:58:00,No Meat,Choose Your Meats,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Bacon,Choose Your Meats,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Broccoli,Choose Your Toppings,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Corn,Choose Your Toppings,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Tomatoes,Choose Your Toppings,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Buffalo,Choose Your Drizzles,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Garlic Bread,Choose Your Side,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Side Mac,Choose Your Side,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,13-19
19,2024-08-13 14:58:00,Unlimited Fountain Drinks,Choose Your Drink,Drinks,13-19
