Order #,Sent Date,Modifier,Option Group Name,Parent Menu Selection,Order ID
55,2024-07-09 19:34:00,Cheesy Garlic Bread,Choose Your Side,Grilled Cheese Sandwich,9-55
55,2024-07-09 19:34:00,Water,Choose Your Drink,Grilled Cheese Sandwich,9-55
56,2024-07-09 19:35:00,Unlimited Fountain Drinks,Choose Your Drink,Drinks,9-56
56,2024-07-09 19:35:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,No Meat,Choose Your Meats,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,No Toppings,Choose Your Toppings,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,No Drizzle,Choose Your Drizzles,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,Any Bag Of Chips,Choose Your Side,Grilled Cheese Sandwich,9-56
56,2024-07-09 19:35:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,9-56
57,2024-07-09 19:39:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,Alfredo Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,No Meat,Choose Your Meats,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,No Toppings,Choose Your Toppings,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,No Drizzle,Choose Your Drizzles,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,Cheesecake,Choose Your Side,Grilled Cheese Sandwich,9-57
57,2024-07-09 19:39:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,9-57
58,2024-07-09 19:40:00,Gluten-Free (ask store for safe toppings),Noods,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Alfredo,Choose Your Cheese,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Bacon,Choose Your Meats,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Mushrooms,Choose Your Toppings,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Cheesecake,Choose Your Side,Mac and Cheese,9-58
58,2024-07-09 19:40:00,Water,Choose Your Drink,Mac and Cheese,9-58
61,2024-07-09 20:32:00,Regular,Noods,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Cheddar,Choose Your Cheese,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Ham,Choose Your Meats,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Broccoli,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Onions,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Jalapenos,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Mushrooms,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Parmesan,Choose Your Toppings,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Ranch,Choose Your Drizzles,Mac and Cheese,9-61
61,2024-07-09 20:32:00,No Side,Choose Your Side,Mac and Cheese,9-61
61,2024-07-09 20:32:00,No Drink,Choose Your Drink,Mac and Cheese,9-61
61,2024-07-09 20:32:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,9-61
59,2024-07-09 20:32:00,Regular,Noods,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Cheddar,Choose Your Cheese,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Bacon,Choose Your Meats,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Broccoli,Choose Your Toppings,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Onions,Choose Your Toppings,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Ranch,Choose Your Drizzles,Mac and Cheese,9-59
59,2024-07-09 20:32:00,No Side,Choose Your Side,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Regular,Noods,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Cheddar,Choose Your Cheese,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Bacon,Choose Your Meats,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Jalapenos,Choose Your Toppings,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Parmesan,Choose Your Toppings,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,9-59
59,2024-07-09 20:32:00,No Side,Choose Your Side,Mac and Cheese,9-59
59,2024-07-09 20:32:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,9-59
62,2024-07-09 20:42:00,Regular,Noods,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Cheddar,Choose Your Cheese,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Bacon,Choose Your Meats,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Parmesan,Choose Your Toppings,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Buffalo,Choose Your Drizzles,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Regular,Noods,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Alfredo,Choose Your Cheese,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Parmesan,Choose Your Toppings,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Pesto,Choose Your Drizzles,Mac and Cheese,9-62
62,2024-07-09 20:42:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,9-62
62,2024-07-09 20:42:00,No Drink,Choose Your Drink,Mac and Cheese,9-62
2,2024-07-10 11:10:00,Regular,Noods,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Corn,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Onions,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,10-2
2,2024-07-10 11:10:00,Buffalo,Choose Your Drizzles,Mac and Cheese,10-2
2,2024-07-10 11:10:00,No Side,Choose Your Side,Mac and Cheese,10-2
2,2024-07-10 11:10:00,No Drink,Choose Your Drink,Mac and Cheese,10-2
3,2024-07-10 11:10:00,Regular,Noods,Mac and Cheese,10-3
3,2024-07-10 11:10:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-3
3,2024-07-10 11:10:00,Brisket,Choose Your Meats,Mac and Cheese,10-3
3,2024-07-10 11:10:00,Onions,Choose Your Toppings,Mac and Cheese,10-3
3,2024-07-10 11:10:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-3
3,2024-07-10 11:10:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,10-3
3,2024-07-10 11:10:00,No Side,Choose Your Side,Mac and Cheese,10-3
3,2024-07-10 11:10:00,No Drink,Choose Your Drink,Mac and Cheese,10-3
6,2024-07-10 11:44:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Bacon,Choose Your Meats,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Onions,Choose Your Toppings,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Jalapenos,Choose Your Toppings,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Parmesan,Choose Your Toppings,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,BBQ,Choose Your Drizzles,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,No Side,Choose Your Side,Grilled Cheese Sandwich,10-6
6,2024-07-10 11:44:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,10-6
5,2024-07-10 11:44:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Bacon,Choose Your Meats,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Onions,Choose Your Toppings,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Jalapenos,Choose Your Toppings,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Bell Peppers,Choose Your Toppings,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Parmesan,Choose Your Toppings,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Breadcrumbs,Choose Your Toppings,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,BBQ,Choose Your Drizzles,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,No Side,Choose Your Side,Grilled Cheese Sandwich,10-5
5,2024-07-10 11:44:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,10-5
4,2024-07-10 11:45:00,Melted Pepper Jack,Choose Your Melted Cheese,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Corn,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Jalapenos,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Bell Peppers,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,BBQ,Choose Your Drizzles,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Cheesecake,Choose Your Side,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Melted Parmesan,Choose Your Melted Cheese,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Grilled Chicken,Choose Your Meats,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Corn,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Onions,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Bell Peppers,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Breadcrumbs,Choose Your Toppings,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Pesto,Choose Your Drizzles,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,No Side,Choose Your Side,Grilled Cheese Sandwich,10-4
4,2024-07-10 11:45:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,10-4
7,2024-07-10 11:56:00,Regular,Noods,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Pulled Pork,Choose Your Meats,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Brisket,Choose Your Meats,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-7
7,2024-07-10 11:56:00,Ranch,Choose Your Drizzles,Mac and Cheese,10-7
7,2024-07-10 11:56:00,No Side,Choose Your Side,Mac and Cheese,10-7
7,2024-07-10 11:56:00,No Drink,Choose Your Drink,Mac and Cheese,10-7
8,2024-07-10 12:01:00,Regular,Noods,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Alfredo,Choose Your Cheese,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Brisket,Choose Your Meats,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-8
8,2024-07-10 12:01:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-8
8,2024-07-10 12:01:00,Ranch,Choose Your Drizzles,Mac and Cheese,10-8
8,2024-07-10 12:01:00,No Side,Choose Your Side,Mac and Cheese,10-8
8,2024-07-10 12:01:00,No Drink,Choose Your Drink,Mac and Cheese,10-8
9,2024-07-10 12:07:00,Regular,Noods,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Brisket,Choose Your Meats,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Onions,Choose Your Toppings,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-9
9,2024-07-10 12:07:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Garlic Bread,Choose Your Side,Mac and Cheese,10-9
9,2024-07-10 12:07:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-9
11,2024-07-10 12:22:00,Regular,Noods,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Brisket,Choose Your Meats,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Corn,Choose Your Toppings,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Pineapple,Choose Your Toppings,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,10-11
11,2024-07-10 12:22:00,No Side,Choose Your Side,Mac and Cheese,10-11
11,2024-07-10 12:22:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-11
10,2024-07-10 12:23:00,Regular,Noods,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Brisket,Choose Your Meats,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Corn,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-10
10,2024-07-10 12:23:00,No Side,Choose Your Side,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Regular,Noods,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Brisket,Choose Your Meats,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Corn,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Onions,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-10
10,2024-07-10 12:23:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-10
10,2024-07-10 12:23:00,No Side,Choose Your Side,Mac and Cheese,10-10
10,2024-07-10 12:23:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-10
12,2024-07-10 12:31:00,Regular,Noods,Mac and Cheese,10-12
12,2024-07-10 12:31:00,Alfredo,Choose Your Cheese,Mac and Cheese,10-12
12,2024-07-10 12:31:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-12
12,2024-07-10 12:31:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-12
12,2024-07-10 12:31:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-12
12,2024-07-10 12:31:00,Buffalo,Choose Your Drizzles,Mac and Cheese,10-12
12,2024-07-10 12:31:00,No Side,Choose Your Side,Mac and Cheese,10-12
12,2024-07-10 12:31:00,No Drink,Choose Your Drink,Mac and Cheese,10-12
13,2024-07-10 12:51:00,Regular,Noods,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Brisket,Choose Your Meats,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Bacon,Choose Your Meats,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-13
13,2024-07-10 12:51:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,10-13
13,2024-07-10 12:51:00,Dr. Pepper,Choose Your Drink,Mac and Cheese,10-13
15,2024-07-10 13:03:00,Regular,Noods,Mac and Cheese,10-15
15,2024-07-10 13:03:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-15
15,2024-07-10 13:03:00,Brisket,Choose Your Meats,Mac and Cheese,10-15
15,2024-07-10 13:03:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-15
15,2024-07-10 13:03:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-15
15,2024-07-10 13:03:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,10-15
15,2024-07-10 13:03:00,No Side,Choose Your Side,Mac and Cheese,10-15
15,2024-07-10 13:03:00,No Drink,Choose Your Drink,Mac and Cheese,10-15
16,2024-07-10 13:08:00,Regular,Noods,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Ham,Choose Your Meats,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-16
16,2024-07-10 13:08:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Cheesecake,Choose Your Side,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Regular,Noods,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Brisket,Choose Your Meats,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-16
16,2024-07-10 13:08:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Garlic Bread,Choose Your Side,Mac and Cheese,10-16
16,2024-07-10 13:08:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-16
17,2024-07-10 13:10:00,Regular,Noods,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Pesto,Choose Your Drizzles,Mac and Cheese,10-17
17,2024-07-10 13:10:00,No Side,Choose Your Side,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Regular,Noods,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Pesto,Choose Your Drizzles,Mac and Cheese,10-17
17,2024-07-10 13:10:00,No Side,Choose Your Side,Mac and Cheese,10-17
17,2024-07-10 13:10:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,10-17
18,2024-07-10 13:27:00,Regular,Noods,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Bacon,Choose Your Meats,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Tomatoes,Choose Your Toppings,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Pesto,Choose Your Drizzles,Mac and Cheese,10-18
18,2024-07-10 13:27:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-18
18,2024-07-10 13:27:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,10-18
18,2024-07-10 13:27:00,No Drink,Choose Your Drink,Mac and Cheese,10-18
20,2024-07-10 13:32:00,Regular,Noods,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Buffalo,Choose Your Drizzles,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Ranch,Choose Your Drizzles,Mac and Cheese,10-20
20,2024-07-10 13:32:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,10-20
20,2024-07-10 13:32:00,No Drink,Choose Your Drink,Mac and Cheese,10-20
19,2024-07-10 13:33:00,Regular,Noods,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-19
19,2024-07-10 13:33:00,No Meat,Choose Your Meats,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Broccoli,Choose Your Toppings,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Corn,Choose Your Toppings,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Ranch,Choose Your Drizzles,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,10-19
19,2024-07-10 13:33:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,10-19
19,2024-07-10 13:33:00,No Drink,Choose Your Drink,Mac and Cheese,10-19
21,2024-07-10 13:35:00,Regular,Noods,Mac and Cheese,10-21
21,2024-07-10 13:35:00,Cheddar,Choose Your Cheese,Mac and Cheese,10-21
21,2024-07-10 13:35:00,No Meat,Choose Your Meats,Mac and Cheese,10-21
21,2024-07-10 13:35:00,Parmesan,Choose Your Toppings,Mac and Cheese,10-21
21,2024-07-10 13:35:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-21
21,2024-07-10 13:35:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,10-21
21,2024-07-10 13:35:00,Garlic Bread,Choose Your Side,Mac and Cheese,10-21
21,2024-07-10 13:35:00,No Drink,Choose Your Drink,Mac and Cheese,10-21
22,2024-07-10 13:37:00,Regular,Noods,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Brisket,Choose Your Meats,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Onions,Choose Your Toppings,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Mushrooms,Choose Your Toppings,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,10-22
22,2024-07-10 13:37:00,BBQ,Choose Your Drizzles,Mac and Cheese,10-22
22,2024-07-10 13:37:00,No Side,Choose Your Side,Mac and Cheese,10-22
22,2024-07-10 13:37:00,Water,Choose Your Drink,Mac and Cheese,10-22
23,2024-07-10 13:38:00,Regular,Noods,Mac and Cheese,10-23
23,2024-07-10 13:38:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,10-23
23,2024-07-10 13:38:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,10-23
23,2024-07-10 13:38:00,Jalapenos,Choose Your Toppings,Mac and Cheese,10-23
